date,item_id,item_name,quantity_sold,price,cost,temperature,humidity,rainfall,feels_like_temp,is_holiday_x,is_exam_week,is_festival,student_count,staff_available,canteen_capacity,event_today,hostel_open,is_holiday_y,is_exam_period,day_of_week,month,day_of_year,week_of_year,is_weekend,sales_lag_1,sales_lag_7,sales_3day_avg,sales_same_day_prev_week,estimated_waste,waste_lag_1,revenue,total_cost,profit,item_popularity_rank,is_monsoon,is_winter,is_summer,temp_humidity_interaction,rain_temp_interaction,student_weekend_interaction,item_id_encoded
2023-10-30,maggi,Maggi,140,20,8,32.5,41.2,0.0,30.6,0,0,0,264,5,320,0,1,0,0,0,10,303,44,0,160.0,354.0,116.66666666666667,354.0,11.919214001573335,23.075284550175397,2800,1120,1680,1.0,0,0,0,13.39,0.0,0,6
2023-10-31,maggi,Maggi,216,20,8,25.6,75.5,0.0,27.1,0,0,0,286,7,320,0,1,0,0,1,10,304,44,0,140.0,99.0,172.0,99.0,27.13029414253266,11.919214001573335,4320,1728,2592,1.0,0,0,0,19.328000000000003,0.0,0,6
2023-11-01,maggi,Maggi,207,20,8,23.3,74.8,0.0,24.8,0,0,0,232,7,320,0,1,0,0,2,11,305,44,0,216.0,245.0,187.66666666666666,245.0,19.005429467305657,27.13029414253266,4140,1656,2484,1.0,0,0,0,17.4284,0.0,0,6
2023-11-02,maggi,Maggi,234,20,8,30.5,76.8,0.0,32.2,0,0,0,277,7,320,0,1,0,0,3,11,306,44,0,207.0,167.0,219.0,167.0,26.480373092188874,19.005429467305657,4680,1872,2808,1.0,0,0,0,23.424,0.0,0,6
2023-11-03,maggi,Maggi,259,20,8,28.8,48.1,0.0,27.6,0,0,0,277,5,320,0,1,0,0,4,11,307,44,0,234.0,257.0,233.33333333333334,257.0,29.13482387072803,26.480373092188874,5180,2072,3108,1.0,0,0,0,13.8528,0.0,0,6
2023-11-04,maggi,Maggi,125,20,8,15.0,66.7,0.0,15.7,0,0,0,121,3,320,0,1,0,0,5,11,308,44,1,259.0,50.0,206.0,50.0,6.630826784093594,29.13482387072803,2500,1000,1500,1.0,0,0,0,10.005,0.0,121,6
2023-11-05,maggi,Maggi,113,20,8,30.1,44.1,11.1,26.5,0,0,0,122,3,320,0,1,0,0,6,11,309,44,1,125.0,160.0,165.66666666666666,160.0,10.472597353137612,6.630826784093594,2260,904,1356,1.0,0,0,0,13.2741,109.88999999999999,122,6
2023-11-06,maggi,Maggi,133,20,8,15.0,81.7,0.0,17.2,0,0,0,283,5,320,0,1,0,0,0,11,310,45,0,113.0,140.0,123.66666666666667,140.0,16.98982830690885,10.472597353137612,2660,1064,1596,1.0,0,0,0,12.255,0.0,0,6
2023-11-07,maggi,Maggi,166,20,8,23.3,63.0,0.0,23.6,0,0,0,30,2,320,0,0,1,0,1,11,311,45,0,133.0,216.0,137.33333333333334,216.0,13.022783644835304,16.98982830690885,3320,1328,1992,1.0,0,0,0,14.679,0.0,0,6
2023-11-08,maggi,Maggi,65,20,8,23.5,62.6,0.0,23.8,0,0,0,244,7,320,0,1,0,0,2,11,312,45,0,166.0,207.0,121.33333333333333,207.0,6.315722915837718,13.022783644835304,1300,520,780,1.0,0,0,0,14.711000000000002,0.0,0,6
2023-11-09,maggi,Maggi,275,20,8,26.4,69.7,0.0,27.3,0,0,0,255,6,320,0,1,0,0,3,11,313,45,0,65.0,234.0,168.66666666666666,234.0,36.02335449562653,6.315722915837718,5500,2200,3300,1.0,0,0,0,18.4008,0.0,0,6
2023-11-10,maggi,Maggi,135,20,8,19.2,40.0,0.0,17.2,0,0,0,276,5,320,0,1,0,0,4,11,314,45,0,275.0,259.0,158.33333333333334,259.0,15.5689562288761,36.02335449562653,2700,1080,1620,1.0,0,0,0,7.68,0.0,0,6
2023-11-11,maggi,Maggi,146,20,8,26.3,65.5,0.0,26.9,0,0,0,110,2,320,0,1,0,0,5,11,315,45,1,135.0,125.0,185.33333333333334,125.0,18.62273862641621,15.5689562288761,2920,1168,1752,1.0,0,0,0,17.2265,0.0,110,6
2023-11-12,maggi,Maggi,121,20,8,22.8,72.7,0.0,24.1,0,0,0,165,2,320,0,1,0,0,6,11,316,45,1,146.0,113.0,134.0,113.0,16.49031997680285,18.62273862641621,2420,968,1452,1.0,0,0,0,16.5756,0.0,165,6
2023-11-13,maggi,Maggi,236,20,8,27.9,65.9,0.0,28.5,0,0,0,245,7,320,0,1,0,0,0,11,317,46,0,121.0,133.0,167.66666666666666,133.0,26.638958842495423,16.49031997680285,4720,1888,2832,1.0,0,0,0,18.386100000000003,0.0,0,6
2023-11-14,maggi,Maggi,164,20,8,26.5,56.8,0.0,26.1,0,0,0,250,6,320,0,1,0,0,1,11,318,46,0,236.0,166.0,173.66666666666666,166.0,18.823505384218723,26.638958842495423,3280,1312,1968,1.0,0,0,0,15.051999999999998,0.0,0,6
2023-11-15,maggi,Maggi,203,20,8,23.2,70.6,0.0,24.3,0,1,0,394,6,320,0,1,0,1,2,11,319,46,0,164.0,65.0,201.0,65.0,18.34435346747526,18.823505384218723,4060,1624,2436,1.0,0,0,0,16.379199999999997,0.0,0,6
2023-11-16,maggi,Maggi,145,20,8,33.7,62.0,0.0,33.9,0,1,0,370,5,320,0,1,0,1,3,11,320,46,0,203.0,275.0,170.66666666666666,275.0,12.957580785880493,18.34435346747526,2900,1160,1740,1.0,0,0,0,20.894000000000002,0.0,0,6
2023-11-17,maggi,Maggi,220,20,8,15.0,54.2,0.0,14.4,0,1,0,357,7,320,0,1,0,1,4,11,321,46,0,145.0,135.0,189.33333333333334,135.0,18.02115685993331,12.957580785880493,4400,1760,2640,1.0,0,0,0,8.13,0.0,0,6
2023-11-18,maggi,Maggi,73,20,8,25.2,75.8,5.7,26.8,0,1,0,177,2,320,0,1,0,1,5,11,322,46,1,220.0,146.0,146.0,146.0,8.754508003075612,18.02115685993331,1460,584,876,1.0,0,0,0,19.101599999999998,84.36000000000001,177,6
2023-11-19,maggi,Maggi,70,20,8,25.9,71.5,0.0,27.1,0,1,0,153,2,320,0,1,0,1,6,11,323,46,1,73.0,121.0,121.0,121.0,7.6820149065375025,8.754508003075612,1400,560,840,1.0,0,0,0,18.5185,0.0,153,6
2023-11-20,maggi,Maggi,119,20,8,19.8,56.9,0.0,19.5,0,1,0,405,6,320,0,1,0,1,0,11,324,47,0,70.0,236.0,87.33333333333333,236.0,9.582537216425706,7.6820149065375025,2380,952,1428,1.0,0,0,0,11.266200000000001,0.0,0,6
2023-11-21,maggi,Maggi,148,20,8,27.4,45.5,0.0,26.0,0,1,0,399,6,320,0,1,0,1,1,11,325,47,0,119.0,164.0,112.33333333333333,164.0,9.017454320404946,9.582537216425706,2960,1184,1776,1.0,0,0,0,12.467,0.0,0,6
2023-11-22,maggi,Maggi,90,20,8,31.7,71.4,0.0,32.8,0,1,0,394,6,320,0,1,0,1,2,11,326,47,0,148.0,203.0,119.0,203.0,5.01137891859073,9.017454320404946,1800,720,1080,1.0,0,0,0,22.6338,0.0,0,6
2023-11-23,maggi,Maggi,77,20,8,33.0,94.0,0.0,36.4,0,1,0,432,5,320,0,1,0,1,3,11,327,47,0,90.0,145.0,105.0,145.0,8.92896009071363,5.01137891859073,1540,616,924,1.0,0,0,0,31.02,0.0,0,6
2023-11-24,maggi,Maggi,78,20,8,15.0,52.4,0.0,14.2,0,1,0,414,7,320,0,1,0,1,4,11,328,47,0,77.0,220.0,81.66666666666667,220.0,6.875450533620886,8.92896009071363,1560,624,936,1.0,0,0,0,7.86,0.0,0,6
2023-11-25,maggi,Maggi,179,20,8,18.4,79.7,0.0,20.4,0,1,0,153,2,320,0,1,0,1,5,11,329,47,1,78.0,73.0,111.33333333333333,73.0,21.082531556883765,6.875450533620886,3580,1432,2148,1.0,0,0,0,14.6648,0.0,153,6
2023-11-26,maggi,Maggi,83,20,8,26.4,56.9,0.0,26.1,0,1,0,157,2,320,0,1,0,1,6,11,330,47,1,179.0,70.0,113.33333333333333,70.0,10.655589401647543,21.082531556883765,1660,664,996,1.0,0,0,0,15.0216,0.0,157,6
2023-11-27,maggi,Maggi,308,20,8,30.8,88.6,0.0,33.7,0,1,0,10,2,320,0,0,1,1,0,11,331,48,0,83.0,119.0,190.0,119.0,41.794424062778326,10.655589401647543,6160,2464,3696,1.0,0,0,0,27.288800000000002,0.0,0,6
2023-11-28,maggi,Maggi,125,20,8,36.4,49.1,0.0,35.3,0,1,0,378,5,320,0,1,0,1,1,11,332,48,0,308.0,148.0,172.0,148.0,9.466785483040699,41.794424062778326,2500,1000,1500,1.0,0,0,0,17.8724,0.0,0,6
2023-11-29,maggi,Maggi,263,20,8,34.0,60.2,0.0,34.0,0,1,0,396,7,320,0,1,0,1,2,11,333,48,0,125.0,90.0,232.0,90.0,14.6824744347831,9.466785483040699,5260,2104,3156,1.0,0,0,0,20.468000000000004,0.0,0,6
2023-11-30,maggi,Maggi,260,20,8,18.5,62.5,0.0,18.8,0,1,0,383,7,320,0,1,0,1,3,11,334,48,0,263.0,77.0,216.0,77.0,22.119414965616752,14.6824744347831,5200,2080,3120,1.0,0,0,0,11.5625,0.0,0,6
2023-12-01,maggi,Maggi,295,20,8,24.0,100.0,0.0,28.0,0,1,0,192,5,320,0,1,0,1,4,12,335,48,0,260.0,78.0,272.6666666666667,78.0,35.399721371476076,22.119414965616752,5900,2360,3540,1.0,0,1,0,24.0,0.0,0,6
2023-12-02,maggi,Maggi,56,20,8,20.3,72.2,0.0,21.5,0,1,0,38,4,320,0,1,0,1,5,12,336,48,1,295.0,179.0,203.66666666666666,179.0,6.227543043365618,35.399721371476076,1120,448,672,1.0,0,1,0,14.656600000000001,0.0,38,6
2023-12-03,maggi,Maggi,136,20,8,22.9,80.4,0.0,25.0,0,1,0,100,3,320,0,1,0,1,6,12,337,48,1,56.0,83.0,162.33333333333334,83.0,16.869230417708547,6.227543043365618,2720,1088,1632,1.0,0,1,0,18.4116,0.0,100,6
2023-12-04,maggi,Maggi,165,20,8,18.9,83.3,3.5,21.2,0,1,0,152,6,320,0,1,0,1,0,12,338,49,0,136.0,308.0,119.0,308.0,12.568301066565336,16.869230417708547,3300,1320,1980,1.0,0,1,0,15.743699999999999,73.85000000000001,0,6
2023-12-05,maggi,Maggi,295,20,8,21.9,72.7,0.0,23.2,0,1,0,193,5,320,0,1,0,1,1,12,339,49,0,165.0,125.0,198.66666666666666,125.0,34.61308783499946,12.568301066565336,5900,2360,3540,1.0,0,1,0,15.921299999999999,0.0,0,6
2023-12-06,maggi,Maggi,173,20,8,21.4,65.0,0.0,21.9,0,1,0,194,7,320,0,1,0,1,2,12,340,49,0,295.0,263.0,211.0,263.0,14.991426117832143,34.61308783499946,3460,1384,2076,1.0,0,1,0,13.91,0.0,0,6
2023-12-07,maggi,Maggi,72,20,8,24.3,70.0,0.0,25.3,0,1,0,212,7,320,0,1,0,1,3,12,341,49,0,173.0,260.0,180.0,260.0,8.818029941779459,14.991426117832143,1440,576,864,1.0,0,1,0,17.01,0.0,0,6
2023-12-08,maggi,Maggi,259,20,8,15.0,83.3,0.0,17.3,0,1,0,298,5,450,1,1,0,1,4,12,342,49,0,72.0,295.0,168.0,295.0,27.67533943767173,8.818029941779459,5180,2072,3108,1.0,0,1,0,12.495,0.0,0,6
2023-12-09,maggi,Maggi,115,20,8,15.1,67.6,0.0,15.9,0,1,0,110,4,320,0,1,0,1,5,12,343,49,1,259.0,56.0,148.66666666666666,56.0,7.5617518027552455,27.67533943767173,2300,920,1380,1.0,0,1,0,10.2076,0.0,110,6
2023-12-10,maggi,Maggi,19,20,8,29.9,73.0,0.0,31.2,0,1,0,104,2,320,0,1,0,1,6,12,344,49,1,115.0,136.0,131.0,136.0,0.9733473900212464,7.5617518027552455,380,152,228,1.0,0,1,0,21.826999999999998,0.0,104,6
2023-12-11,maggi,Maggi,155,20,8,17.4,87.5,0.0,20.2,0,1,0,199,5,320,0,1,0,1,0,12,345,50,0,19.0,165.0,96.33333333333333,165.0,8.424572586497598,0.9733473900212464,3100,1240,1860,1.0,0,1,0,15.224999999999998,0.0,0,6
2023-12-12,maggi,Maggi,306,20,8,22.6,65.4,0.0,23.2,0,1,0,236,6,320,0,1,0,1,1,12,346,50,0,155.0,295.0,160.0,295.0,39.37292606362785,8.424572586497598,6120,2448,3672,1.0,0,1,0,14.780400000000002,0.0,0,6
2023-12-13,maggi,Maggi,233,20,8,24.0,71.0,0.0,25.1,0,1,0,206,5,320,0,1,0,1,2,12,347,50,0,306.0,173.0,231.33333333333334,173.0,17.076256135014596,39.37292606362785,4660,1864,2796,1.0,0,1,0,17.04,0.0,0,6
2023-12-14,maggi,Maggi,147,20,8,23.7,74.4,0.0,25.2,0,1,0,199,5,320,0,1,0,1,3,12,348,50,0,233.0,72.0,228.66666666666666,72.0,14.737341467602159,17.076256135014596,2940,1176,1764,1.0,0,1,0,17.6328,0.0,0,6
2023-12-15,maggi,Maggi,295,20,8,30.7,48.9,4.4,29.5,0,1,0,308,7,450,1,1,0,1,4,12,349,50,0,147.0,259.0,225.0,259.0,23.790439733798998,14.737341467602159,5900,2360,3540,1.0,0,1,0,15.0123,40.92000000000001,0,6
2023-12-16,maggi,Maggi,116,20,8,15.0,41.5,0.0,13.2,0,0,0,56,3,320,0,1,0,0,5,12,350,50,1,295.0,115.0,186.0,115.0,10.52196587668862,23.790439733798998,2320,928,1392,1.0,0,1,0,6.225,0.0,56,6
2023-12-17,maggi,Maggi,69,20,8,15.0,67.6,8.1,15.8,0,0,0,52,4,320,0,1,0,0,6,12,351,50,1,116.0,19.0,160.0,19.0,9.86922876425788,10.52196587668862,1380,552,828,1.0,0,1,0,10.139999999999999,202.5,52,6
2023-12-18,maggi,Maggi,158,20,8,25.7,67.2,0.0,26.4,0,0,0,138,6,320,0,1,0,0,0,12,352,51,0,69.0,155.0,114.33333333333333,155.0,19.45968681111891,9.86922876425788,3160,1264,1896,1.0,0,1,0,17.2704,0.0,0,6
2023-12-19,maggi,Maggi,203,20,8,15.0,76.5,0.0,16.7,0,0,0,130,5,320,0,1,0,0,1,12,353,51,0,158.0,306.0,143.33333333333334,306.0,22.683475886172452,19.45968681111891,4060,1624,2436,1.0,0,1,0,11.475,0.0,0,6
2023-12-20,maggi,Maggi,145,20,8,15.0,86.7,0.0,17.7,0,0,0,131,6,320,0,1,0,0,2,12,354,51,0,203.0,233.0,168.66666666666666,233.0,21.686757464714198,22.683475886172452,2900,1160,1740,1.0,0,1,0,13.005,0.0,0,6
2023-12-21,maggi,Maggi,387,20,8,15.0,46.9,0.0,13.7,0,0,0,154,5,320,0,1,0,0,3,12,355,51,0,145.0,147.0,245.0,147.0,52.43634821801546,21.686757464714198,7740,3096,4644,1.0,0,1,0,7.035,0.0,0,6
2023-12-22,maggi,Maggi,218,20,8,16.8,80.5,0.0,18.9,0,0,0,176,6,320,0,1,0,0,4,12,356,51,0,387.0,295.0,250.0,295.0,17.933691953279258,52.43634821801546,4360,1744,2616,1.0,0,1,0,13.524000000000001,0.0,0,6
2023-12-23,maggi,Maggi,121,20,8,30.9,80.4,0.0,33.0,0,0,0,84,3,320,0,1,0,0,5,12,357,51,1,218.0,116.0,242.0,116.0,15.644154250875756,17.933691953279258,2420,968,1452,1.0,0,1,0,24.843600000000002,0.0,84,6
2023-12-24,maggi,Maggi,180,20,8,21.0,54.3,0.0,20.5,0,0,0,48,2,320,0,1,0,0,6,12,358,51,1,121.0,69.0,173.0,69.0,23.638353864275683,15.644154250875756,3600,1440,2160,1.0,0,1,0,11.402999999999999,0.0,48,6
2023-12-25,maggi,Maggi,214,20,8,22.8,56.5,0.0,22.4,0,0,0,10,2,320,0,0,1,0,0,12,359,52,0,180.0,158.0,171.66666666666666,158.0,23.348171834052902,23.638353864275683,4280,1712,2568,1.0,0,1,0,12.882,0.0,0,6
2023-12-26,maggi,Maggi,176,20,8,15.0,60.2,0.0,15.0,0,0,0,155,5,320,0,1,0,0,1,12,360,52,0,214.0,203.0,190.0,203.0,20.27946555941724,23.348171834052902,3520,1408,2112,1.0,0,1,0,9.03,0.0,0,6
2023-12-27,maggi,Maggi,231,20,8,18.7,88.7,1.6,21.6,0,0,0,139,7,320,0,1,0,0,2,12,361,52,0,176.0,145.0,207.0,145.0,12.704731396334152,20.27946555941724,4620,1848,2772,1.0,0,1,0,16.5869,34.080000000000005,0,6
2023-12-28,maggi,Maggi,213,20,8,21.8,41.1,0.0,20.0,0,0,0,101,7,320,0,1,0,0,3,12,362,52,0,231.0,387.0,206.66666666666666,387.0,23.21700829647754,12.704731396334152,4260,1704,2556,1.0,0,1,0,8.9598,0.0,0,6
2023-12-29,maggi,Maggi,230,20,8,17.6,84.8,0.0,20.1,0,0,0,139,5,320,0,1,0,0,4,12,363,52,0,213.0,218.0,224.66666666666666,218.0,28.08535569578484,23.21700829647754,4600,1840,2760,1.0,0,1,0,14.9248,0.0,0,6
2023-12-30,maggi,Maggi,89,20,8,16.9,62.0,0.0,17.1,0,0,0,53,4,320,0,1,0,0,5,12,364,52,1,230.0,121.0,177.33333333333334,121.0,10.949726533079465,28.08535569578484,1780,712,1068,1.0,0,1,0,10.478,0.0,53,6
2023-12-31,maggi,Maggi,131,20,8,17.3,75.8,0.0,18.9,0,0,0,74,2,320,0,1,0,0,6,12,365,52,1,89.0,180.0,150.0,180.0,8.256954610920154,10.949726533079465,2620,1048,1572,1.0,0,1,0,13.113399999999999,0.0,74,6
2024-01-01,maggi,Maggi,178,20,8,26.5,64.3,0.0,27.0,0,0,0,146,7,320,0,1,0,0,0,1,1,1,0,131.0,214.0,132.66666666666666,214.0,22.18678233314386,8.256954610920154,3560,1424,2136,1.0,0,1,0,17.039499999999997,0.0,0,6
2024-01-02,maggi,Maggi,245,20,8,27.2,79.8,0.0,29.2,0,0,0,220,7,450,1,1,0,0,1,1,2,1,0,178.0,176.0,184.66666666666666,176.0,33.24920056344987,22.18678233314386,4900,1960,2940,1.0,0,1,0,21.7056,0.0,0,6
2024-01-03,maggi,Maggi,227,20,8,20.1,42.7,0.0,18.4,0,0,0,156,5,320,0,1,0,0,2,1,3,1,0,245.0,231.0,216.66666666666666,231.0,22.850173402849403,33.24920056344987,4540,1816,2724,1.0,0,1,0,8.5827,0.0,0,6
2024-01-04,maggi,Maggi,278,20,8,26.7,60.0,0.0,26.7,0,0,0,137,6,320,0,1,0,0,3,1,4,1,0,227.0,213.0,250.0,213.0,17.3461261833278,22.850173402849403,5560,2224,3336,1.0,0,1,0,16.02,0.0,0,6
2024-01-05,maggi,Maggi,171,20,8,19.7,78.9,0.0,21.5,0,0,0,114,7,320,0,1,0,0,4,1,5,1,0,278.0,230.0,225.33333333333334,230.0,19.677823329493016,17.3461261833278,3420,1368,2052,1.0,0,1,0,15.543300000000002,0.0,0,6
2024-01-06,maggi,Maggi,101,20,8,19.4,59.1,0.0,19.3,0,0,0,59,2,320,0,1,0,0,5,1,6,1,1,171.0,89.0,183.33333333333334,89.0,5.853108608621391,19.677823329493016,2020,808,1212,1.0,0,1,0,11.465399999999999,0.0,59,6
2024-01-07,maggi,Maggi,32,20,8,15.0,53.8,0.0,14.4,0,0,0,58,2,320,0,1,0,0,6,1,7,1,1,101.0,131.0,101.33333333333333,131.0,3.596714425361095,5.853108608621391,640,256,384,1.0,0,1,0,8.07,0.0,58,6
2024-01-08,maggi,Maggi,155,20,8,22.1,84.3,0.0,24.6,0,0,0,115,6,320,0,1,0,0,0,1,8,2,0,32.0,178.0,96.0,178.0,13.949712822836403,3.596714425361095,3100,1240,1860,1.0,0,1,0,18.6303,0.0,0,6
2024-01-09,maggi,Maggi,182,20,8,22.5,79.5,0.0,24.5,0,0,0,165,7,320,0,1,0,0,1,1,9,2,0,155.0,245.0,123.0,245.0,11.851194550903614,13.949712822836403,3640,1456,2184,1.0,0,1,0,17.8875,0.0,0,6
2024-01-10,maggi,Maggi,260,20,8,21.9,67.5,0.0,22.7,0,0,0,154,6,320,0,1,0,0,2,1,10,2,0,182.0,227.0,199.0,227.0,33.4315884958433,11.851194550903614,5200,2080,3120,1.0,0,1,0,14.7825,0.0,0,6
2024-01-11,maggi,Maggi,188,20,8,19.9,89.1,0.0,22.9,0,0,0,144,6,320,0,1,0,0,3,1,11,2,0,260.0,278.0,210.0,278.0,23.102291247585374,33.4315884958433,3760,1504,2256,1.0,0,1,0,17.7309,0.0,0,6
2024-01-12,maggi,Maggi,246,20,8,16.4,51.3,0.0,15.5,0,0,0,136,6,320,0,1,0,0,4,1,12,2,0,188.0,171.0,231.33333333333334,171.0,15.885838636130565,23.102291247585374,4920,1968,2952,1.0,0,1,0,8.4132,0.0,0,6
2024-01-13,maggi,Maggi,59,20,8,18.5,50.0,0.0,17.5,0,0,0,65,2,320,0,1,0,0,5,1,13,2,1,246.0,101.0,164.33333333333334,101.0,3.2220277077699824,15.885838636130565,1180,472,708,1.0,0,1,0,9.25,0.0,65,6
2024-01-14,maggi,Maggi,43,20,8,27.3,46.3,0.0,25.9,0,0,0,64,3,320,0,1,0,0,6,1,14,2,1,59.0,32.0,116.0,32.0,3.4808980506176197,3.2220277077699824,860,344,516,1.0,0,1,0,12.6399,0.0,64,6
2024-01-15,maggi,Maggi,141,20,8,15.0,43.3,0.0,13.3,0,0,0,139,7,320,0,1,0,0,0,1,15,3,0,43.0,155.0,81.0,155.0,14.268701002194774,3.4808980506176197,2820,1128,1692,1.0,0,1,0,6.495,0.0,0,6
2024-01-16,maggi,Maggi,267,20,8,19.5,76.4,0.0,21.2,0,0,0,143,5,320,0,1,0,0,1,1,16,3,0,141.0,182.0,150.33333333333334,182.0,30.486468564142527,14.268701002194774,5340,2136,3204,1.0,0,1,0,14.898000000000001,0.0,0,6
2024-01-17,maggi,Maggi,179,20,8,16.6,62.5,0.0,16.8,0,0,0,96,6,320,0,1,0,0,2,1,17,3,0,267.0,260.0,195.66666666666666,260.0,25.857204144715627,30.486468564142527,3580,1432,2148,1.0,0,1,0,10.375,0.0,0,6
2024-01-18,maggi,Maggi,76,20,8,16.6,66.1,0.0,17.2,0,0,0,128,6,320,0,1,0,0,3,1,18,3,0,179.0,188.0,174.0,188.0,5.611244941412399,25.857204144715627,1520,608,912,1.0,0,1,0,10.9726,0.0,0,6
2024-01-19,maggi,Maggi,160,20,8,25.4,66.1,7.7,26.0,0,0,0,162,5,320,0,1,0,0,4,1,19,3,0,76.0,246.0,138.33333333333334,246.0,11.763438287031056,5.611244941412399,3200,1280,1920,1.0,0,1,0,16.789399999999997,112.42000000000002,0,6
2024-01-20,maggi,Maggi,50,20,8,21.6,68.3,0.0,22.4,0,0,0,52,2,320,0,1,0,0,5,1,20,3,1,160.0,59.0,95.33333333333333,59.0,2.7069515449478168,11.763438287031056,1000,400,600,1.0,0,1,0,14.7528,0.0,52,6
2024-01-21,maggi,Maggi,94,20,8,15.0,43.4,0.3,13.3,0,0,0,66,3,320,0,1,0,0,6,1,21,3,1,50.0,43.0,101.33333333333333,43.0,5.329536499135612,2.7069515449478168,1880,752,1128,1.0,0,1,0,6.51,7.5,66,6
2024-01-22,maggi,Maggi,154,20,8,22.1,70.6,0.0,23.2,0,0,0,164,7,320,0,1,0,0,0,1,22,4,0,94.0,141.0,99.33333333333333,141.0,15.237485683061502,5.329536499135612,3080,1232,1848,1.0,0,1,0,15.6026,0.0,0,6
2024-01-23,maggi,Maggi,99,20,8,18.0,55.3,0.0,17.6,0,0,0,117,5,320,0,1,0,0,1,1,23,4,0,154.0,267.0,115.66666666666667,267.0,13.968687287737014,15.237485683061502,1980,792,1188,1.0,0,1,0,9.954,0.0,0,6
2024-01-24,maggi,Maggi,218,20,8,20.3,67.1,0.0,21.1,0,0,0,164,6,320,0,1,0,0,2,1,24,4,0,99.0,179.0,157.0,179.0,28.04056793776386,13.968687287737014,4360,1744,2616,1.0,0,1,0,13.621299999999998,0.0,0,6
2024-01-25,maggi,Maggi,108,20,8,26.2,71.3,0.0,27.3,0,0,0,107,6,320,0,1,0,0,3,1,25,4,0,218.0,76.0,141.66666666666666,76.0,12.721869466544021,28.04056793776386,2160,864,1296,1.0,0,1,0,18.6806,0.0,0,6
2024-01-26,maggi,Maggi,343,20,8,19.9,63.6,0.0,20.2,1,0,0,10,1,320,0,0,1,0,4,1,26,4,0,108.0,160.0,223.0,160.0,35.196565435731024,12.721869466544021,6860,2744,4116,1.0,0,1,0,12.656399999999998,0.0,0,6
2024-01-27,maggi,Maggi,104,20,8,18.2,69.0,0.0,19.1,0,0,0,46,2,320,0,1,0,0,5,1,27,4,1,343.0,50.0,185.0,50.0,6.95194548163347,35.196565435731024,2080,832,1248,1.0,0,1,0,12.558,0.0,46,6
2024-01-28,maggi,Maggi,93,20,8,16.4,62.0,0.0,16.6,0,0,0,98,4,320,0,1,0,0,6,1,28,4,1,104.0,94.0,180.0,94.0,10.0851041673442,6.95194548163347,1860,744,1116,1.0,0,1,0,10.168,0.0,98,6
2024-01-29,maggi,Maggi,219,20,8,28.2,62.2,0.0,28.4,0,0,0,161,6,320,0,1,0,0,0,1,29,5,0,93.0,154.0,138.66666666666666,154.0,24.370422228869508,10.0851041673442,4380,1752,2628,1.0,0,1,0,17.540399999999998,0.0,0,6
2024-01-30,maggi,Maggi,275,20,8,26.0,78.8,1.5,27.9,0,0,0,132,6,320,0,1,0,0,1,1,30,5,0,219.0,99.0,195.66666666666666,99.0,38.62490318139401,24.370422228869508,5500,2200,3300,1.0,0,1,0,20.487999999999996,21.0,0,6
2024-01-31,maggi,Maggi,141,20,8,28.2,50.0,0.0,27.2,0,0,0,139,7,320,0,1,0,0,2,1,31,5,0,275.0,218.0,211.66666666666666,218.0,13.255312141171967,38.62490318139401,2820,1128,1692,1.0,0,1,0,14.1,0.0,0,6
2024-02-01,maggi,Maggi,171,20,8,15.0,67.3,0.0,15.7,0,0,0,271,5,320,0,1,0,0,3,2,32,5,0,141.0,108.0,195.66666666666666,108.0,14.605877265217627,13.255312141171967,3420,1368,2052,1.0,0,1,0,10.095,0.0,0,6
2024-02-02,maggi,Maggi,288,20,8,20.2,46.7,0.0,18.9,0,0,0,302,7,320,0,1,0,0,4,2,33,5,0,171.0,343.0,200.0,343.0,16.481807822010424,14.605877265217627,5760,2304,3456,1.0,0,1,0,9.4334,0.0,0,6
2024-02-03,maggi,Maggi,102,20,8,18.7,66.0,0.0,19.3,0,0,0,109,3,320,0,1,0,0,5,2,34,5,1,288.0,104.0,187.0,104.0,11.571914708727848,16.481807822010424,2040,816,1224,1.0,0,1,0,12.342,0.0,109,6
2024-02-04,maggi,Maggi,74,20,8,16.5,60.2,0.0,16.5,0,0,0,124,2,320,0,1,0,0,6,2,35,5,1,102.0,93.0,154.66666666666666,93.0,3.859974934590333,11.571914708727848,1480,592,888,1.0,0,1,0,9.933,0.0,124,6
2024-02-05,maggi,Maggi,79,20,8,15.0,76.6,0.0,16.7,0,0,0,269,7,320,0,1,0,0,0,2,36,6,0,74.0,219.0,85.0,219.0,4.603706659343458,3.859974934590333,1580,632,948,1.0,0,1,0,11.49,0.0,0,6
2024-02-06,maggi,Maggi,224,20,8,22.7,66.9,0.0,23.4,0,0,0,314,6,320,0,1,0,0,1,2,37,6,0,79.0,275.0,125.66666666666667,275.0,13.79824560991699,4.603706659343458,4480,1792,2688,1.0,0,1,0,15.186300000000001,0.0,0,6
2024-02-07,maggi,Maggi,182,20,8,16.4,60.0,0.0,16.4,0,0,0,297,5,320,0,1,0,0,2,2,38,6,0,224.0,141.0,161.66666666666666,141.0,10.515718940892464,13.79824560991699,3640,1456,2184,1.0,0,1,0,9.839999999999998,0.0,0,6
2024-02-08,maggi,Maggi,243,20,8,15.3,45.5,0.0,13.9,0,0,0,283,7,320,0,1,0,0,3,2,39,6,0,182.0,171.0,216.33333333333334,171.0,17.86793482249665,10.515718940892464,4860,1944,2916,1.0,0,1,0,6.9615,0.0,0,6
